id,hub,zcta,state,latitude,longitude,predicted_pressure,predicted_risk,owner_households,renter_households,owner_yoy_pct,renter_yoy_pct,housing_units_yoy_pct,median_rent_usd
97231-2024,ZCTA 97231,97231,US,45.687631,-122.824202,111.21062277625236,WATCH,1615,214,-0.62,-9.32,-0.4,1898.0
18846-2024,ZCTA 18846,18846,US,41.621411,-76.229986,111.20073129030001,WATCH,267,32,-0.74,0.0,-2.38,1261.0
15753-2024,ZCTA 15753,15753,US,40.783321,-78.630901,111.19923110781893,WATCH,154,27,6.21,-10.0,-4.55,800.0
17352-2024,ZCTA 17352,17352,US,39.761946,-76.500063,111.19898743665726,WATCH,417,62,8.31,-17.33,4.13,1038.0
44442-2024,ZCTA 44442,44442,US,40.966173,-80.546111,111.19879420558479,WATCH,1307,250,-5.36,-8.42,-6.34,840.0
77613-2024,ZCTA 77613,77613,US,30.027694,-94.358782,111.19499468070316,WATCH,243,51,-5.45,-7.27,-3.39,1028.0
11762-2024,ZCTA 11762,11762,US,40.682744,-73.446664,111.19249808616743,WATCH,7626,121,1.54,3.42,1.16,3469.0
97048-2024,ZCTA 97048,97048,US,46.014428,-122.974795,111.1915204162087,WATCH,2106,589,1.94,-22.19,-4.01,969.0
47997-2024,ZCTA 47997,47997,US,40.667691,-86.723792,111.19045062599915,WATCH,58,17,9.43,-26.09,2.27,556.0
29048-2024,ZCTA 29048,29048,US,33.390563,-80.295285,111.18320203091592,WATCH,1677,374,15.98,-22.08,7.99,932.0
45844-2024,ZCTA 45844,45844,US,40.913832,-84.287383,111.1761552632731,WATCH,1056,104,4.45,-5.45,3.03,744.0
99770-2024,ZCTA 99770,99770,US,66.612002,-160.098619,111.164649501008,WATCH,58,30,11.54,-31.82,-7.8,633.0
85045-2024,ZCTA 85045,85045,US,33.298893,-112.105877,111.16275003510468,WATCH,2699,261,3.65,-10.0,1.59,2430.0
43522-2024,ZCTA 43522,43522,US,41.42031,-83.832402,111.16272088531414,WATCH,1104,189,-8.91,-4.06,-7.15,1002.0
49874-2024,ZCTA 49874,49874,US,45.753538,-87.468889,111.16082754420157,WATCH,365,71,3.99,-11.25,-2.39,450.0
57039-2024,ZCTA 57039,57039,US,43.337848,-96.874834,111.16063830861681,WATCH,1156,265,-3.43,-14.79,-5.41,745.0
04642-2024,ZCTA 04642,4642,US,44.330584,-68.809947,111.16025633252657,WATCH,94,29,6.82,-12.12,9.58,1320.0
37342-2024,ZCTA 37342,37342,US,35.383549,-85.946858,111.15973627116189,WATCH,1143,234,-6.85,-8.24,-2.55,913.0
65050-2024,ZCTA 65050,65050,US,38.521827,-92.686401,111.15926201199615,WATCH,181,18,4.02,-5.26,2.51,625.0
63089-2024,ZCTA 63089,63089,US,38.460533,-90.878903,111.1559114597451,WATCH,1961,303,2.83,-13.18,0.0,1125.0
57052-2024,ZCTA 57052,57052,US,43.292356,-97.707966,111.1525913327277,WATCH,117,13,5.41,-7.14,4.41,578.0
57764-2024,ZCTA 57764,57764,US,43.25786,-102.771135,111.15202315626829,WATCH,212,164,-30.26,-20.77,-23.52,605.0
54853-2024,ZCTA 54853,54853,US,45.576404,-92.458671,111.14764762333887,WATCH,1301,255,4.67,-7.27,-2.81,850.0
04236-2024,ZCTA 04236,4236,US,44.189754,-70.145088,111.14394907250234,WATCH,1517,211,-1.3,-7.46,-2.0,1194.0
95228-2024,ZCTA 95228,95228,US,37.907265,-120.688327,111.14307008501186,WATCH,1563,284,5.25,-12.62,0.47,2077.0
47282-2024,ZCTA 47282,47282,US,38.985368,-85.610034,111.13969200780944,WATCH,71,22,-12.35,-8.33,-13.39,725.0
68649-2024,ZCTA 68649,68649,US,41.505049,-96.785364,111.13403187734045,WATCH,592,119,8.42,-17.36,-1.96,1094.0
06384-2024,ZCTA 06384,6384,US,41.579192,-71.831228,111.12528675253188,WATCH,953,184,-2.66,-11.96,-5.31,1166.0
38618-2024,ZCTA 38618,38618,US,34.716282,-89.937848,111.12113287964995,WATCH,3640,729,4.66,-17.72,-0.64,1035.0
23069-2024,ZCTA 23069,23069,US,37.782686,-77.343002,111.12047085659766,WATCH,1124,117,-1.06,-2.5,1.56,1328.0
22469-2024,ZCTA 22469,22469,US,38.063577,-76.643481,111.11371161349675,WATCH,740,162,-4.76,-1.22,-3.1,1000.0
79036-2024,ZCTA 79036,79036,US,35.59276,-101.544363,111.10631788084693,WATCH,1563,131,2.42,0.77,-0.94,1250.0
39272-2024,ZCTA 39272,39272,US,32.188422,-90.262445,111.10531270862826,WATCH,4874,936,9.06,-22.06,1.73,1347.0
97115-2024,ZCTA 97115,97115,US,45.277412,-123.027127,111.10116813275236,WATCH,1162,167,-0.77,-8.24,-2.21,1183.0
54129-2024,ZCTA 54129,54129,US,44.125112,-88.199405,111.10036879971825,WATCH,1280,172,2.07,-7.53,-0.3,1052.0
54850-2024,ZCTA 54850,54850,US,46.940645,-90.57083,111.0955604780921,WATCH,160,18,-1.84,5.88,6.67,555.0
75134-2024,ZCTA 75134,75134,US,32.622839,-96.779517,111.09508867121403,WATCH,5873,1096,7.37,-22.54,2.0,1818.0
36860-2024,ZCTA 36860,36860,US,32.274537,-85.424439,111.09321826164535,WATCH,518,139,2.17,-15.24,-2.5,540.0
64470-2024,ZCTA 64470,64470,US,40.173356,-95.226671,111.09145128840026,WATCH,476,124,-0.21,-14.48,-0.52,738.0
53968-2024,ZCTA 53968,53968,US,43.635315,-90.235854,111.09136491235242,WATCH,731,124,0.97,-10.14,-2.08,764.0
17021-2024,ZCTA 17021,17021,US,40.330526,-77.668192,111.08686856981856,WATCH,332,94,-11.47,-3.09,-13.66,867.0
53521-2024,ZCTA 53521,53521,US,42.838105,-89.400302,111.07862797524928,WATCH,1230,163,0.16,-8.43,-1.05,1201.0
66052-2024,ZCTA 66052,66052,US,39.008348,-95.04558,111.06770152362218,WATCH,654,135,11.41,-24.16,3.87,958.0
12775-2024,ZCTA 12775,12775,US,41.621456,-74.581765,111.06755166313707,WATCH,883,139,7.03,-10.32,-2.12,1723.0
41539-2024,ZCTA 41539,41539,US,37.50263,-82.322298,111.06667541371198,WATCH,564,91,-5.21,-6.19,-3.66,642.0
35968-2024,ZCTA 35968,35968,US,34.476011,-85.790143,111.06588739687213,WATCH,1387,251,1.31,-10.04,-0.61,698.0
74431-2024,ZCTA 74431,74431,US,35.457795,-95.939104,111.05695358379776,WATCH,274,57,5.79,-17.39,-0.53,843.0
48436-2024,ZCTA 48436,48436,US,42.87611,-83.879438,111.05044347418641,WATCH,1302,116,-4.41,2.65,-5.75,1267.0
47429-2024,ZCTA 47429,47429,US,39.275805,-86.614456,111.04281725431194,WATCH,2415,352,-3.94,-4.35,-1.82,797.0
34604-2024,ZCTA 34604,34604,US,28.477875,-82.432707,111.0420364417429,WATCH,4211,389,0.41,-3.47,0.85,1365.0
57442-2024,ZCTA 57442,57442,US,45.06175,-100.158139,111.03656490136906,WATCH,666,157,7.25,-15.59,-2.46,1031.0
79731-2024,ZCTA 79731,79731,US,31.435697,-102.581722,111.03482797942931,WATCH,1268,265,-0.47,-14.52,1.4,882.0
92567-2024,ZCTA 92567,92567,US,33.826142,-117.084467,111.03419419428027,WATCH,2233,470,-1.15,-16.96,-5.99,1788.0
27712-2024,ZCTA 27712,27712,US,36.095484,-78.904075,111.02639771993645,WATCH,8614,937,3.46,-9.73,0.85,1655.0
34990-2024,ZCTA 34990,34990,US,27.147946,-80.362294,111.02575818840009,WATCH,10966,1116,1.89,-7.54,0.64,2015.0
47355-2024,ZCTA 47355,47355,US,40.044174,-84.927052,111.01649090985076,WATCH,1155,224,8.96,-20.57,3.03,642.0
43064-2024,ZCTA 43064,43064,US,40.099835,-83.287347,111.015836254823,WATCH,5487,826,3.51,-15.89,0.19,1583.0
38658-2024,ZCTA 38658,38658,US,34.188341,-89.900997,111.01560701205474,WATCH,614,239,-10.63,-20.86,-5.87,980.0
59870-2024,ZCTA 59870,59870,US,46.516308,-114.06345,111.00753153047225,WATCH,3908,713,-3.98,-9.4,-1.87,1100.0
31328-2024,ZCTA 31328,31328,US,32.00433,-80.890787,111.0056638410642,WATCH,1399,176,-3.32,4.76,-3.21,1665.0
19970-2024,ZCTA 19970,19970,US,38.554973,-75.099405,110.99853517573304,WATCH,3694,352,4.35,0.28,1.77,1512.0
12058-2024,ZCTA 12058,12058,US,42.344418,-73.917633,110.99455374940231,WATCH,468,74,-9.65,5.71,-16.65,792.0
16061-2024,ZCTA 16061,16061,US,41.005133,-79.884697,110.98596414886791,WATCH,844,114,1.81,-8.8,5.55,1080.0
55445-2024,ZCTA 55445,55445,US,45.122441,-93.379184,110.9838855178317,WATCH,3851,777,2.64,-20.55,0.08,1842.0
49337-2024,ZCTA 49337,49337,US,43.423029,-85.718784,110.98130021254214,WATCH,4436,700,2.19,-8.14,0.54,1049.0
85137-2024,ZCTA 85137,85137,US,33.136397,-111.022592,110.98061052074004,WATCH,789,162,-0.38,-12.43,-5.21,1043.0
55945-2024,ZCTA 55945,55945,US,44.266873,-92.052504,110.97671316072315,WATCH,484,89,2.54,-14.42,3.34,881.0
67869-2024,ZCTA 67869,67869,US,37.249646,-100.56255,110.97259394781435,WATCH,331,110,-8.56,-13.39,-8.25,780.0
54534-2024,ZCTA 54534,54534,US,46.352058,-90.22372,110.97249624303583,WATCH,957,211,1.7,-9.44,-3.49,688.0
30139-2024,ZCTA 30139,30139,US,34.43241,-84.705639,110.96259524043576,WATCH,1448,278,13.57,-24.86,1.57,1068.0
42518-2024,ZCTA 42518,42518,US,36.905952,-84.639677,110.96233553719689,WATCH,957,207,6.93,-7.59,-2.51,799.0
37711-2024,ZCTA 37711,37711,US,36.281355,-83.045426,110.95776073297537,WATCH,1945,310,1.57,-9.36,-0.15,742.0
21622-2024,ZCTA 21622,21622,US,38.414465,-76.159253,110.95651130297377,WATCH,178,17,8.54,-10.53,12.98,3501.0
92377-2024,ZCTA 92377,92377,US,34.152367,-117.404063,110.94923874597625,WATCH,4886,633,2.69,-14.34,-0.07,2716.0
85377-2024,ZCTA 85377,85377,US,33.823214,-111.913271,110.94661510520481,WATCH,1549,165,-1.4,0.0,-3.28,1538.0
79835-2024,ZCTA 79835,79835,US,31.935653,-106.596089,110.94428102451347,WATCH,2791,825,-1.73,-20.98,-4.07,923.0
84655-2024,ZCTA 84655,84655,US,39.971313,-111.80682,110.94404179283812,WATCH,4554,494,11.75,-16.27,9.87,1427.0
91008-2024,ZCTA 91008,91008,US,34.153159,-117.968818,110.94234053683095,WATCH,286,23,-1.72,0.0,-2.17,2400.0
17720-2024,ZCTA 17720,17720,US,41.179084,-77.202589,110.94152581222369,WATCH,113,7,-14.39,16.67,-11.41,638.0
26325-2024,ZCTA 26325,26325,US,39.098947,-80.904803,110.93895226795405,WATCH,72,23,-20.0,0.0,-13.16,845.0
79007-2024,ZCTA 79007,79007,US,35.668323,-101.412247,110.93795913810492,WATCH,3757,903,3.27,-13.75,-0.15,916.0
01349-2024,ZCTA 01349,1349,US,42.56746,-72.467542,110.9293517063868,WATCH,288,71,13.39,-31.73,0.28,1230.0
05035-2024,ZCTA 05035,5035,US,43.611552,-72.686042,110.92913166788405,WATCH,342,21,0.0,5.0,0.0,1325.0
17360-2024,ZCTA 17360,17360,US,39.851962,-76.753723,110.92808517790951,WATCH,1926,279,-3.22,-7.0,-3.95,1242.0
18328-2024,ZCTA 18328,18328,US,41.2285,-74.973985,110.9271529044071,WATCH,2985,331,-1.52,1.85,0.43,1138.0
21838-2024,ZCTA 21838,21838,US,38.017905,-75.73792,110.91996362220641,WATCH,661,54,-1.93,3.85,-1.19,1073.0
61928-2024,ZCTA 61928,61928,US,39.455959,-88.498197,110.91831427118649,WATCH,241,54,5.7,-20.59,0.63,585.0
59524-2024,ZCTA 59524,59524,US,48.138817,-108.402446,110.91736942799999,WATCH,185,49,-1.07,-15.52,-7.43,527.0
34945-2024,ZCTA 34945,34945,US,27.457933,-80.551744,110.91689653061447,WATCH,1712,144,4.71,-5.88,4.15,1558.0
71675-2024,ZCTA 71675,71675,US,33.606476,-91.94164,110.91683034023328,WATCH,618,181,-1.44,-16.2,-10.5,804.0
68941-2024,ZCTA 68941,68941,US,40.468824,-98.267895,110.9157034067454,WATCH,243,58,-14.74,-4.92,-11.52,783.0
97063-2024,ZCTA 97063,97063,US,45.224901,-121.301127,110.91503825289959,WATCH,444,99,-4.72,-3.88,1.52,1155.0
38946-2024,ZCTA 38946,38946,US,33.377039,-90.355874,110.9118839340238,WATCH,29,22,-32.56,-4.35,-17.92,1250.0
60448-2024,ZCTA 60448,60448,US,41.53778,-87.892564,110.91142530861741,WATCH,8175,758,0.74,-4.05,-0.23,1259.0
51010-2024,ZCTA 51010,51010,US,42.097526,-95.938189,110.90622031011645,WATCH,182,26,3.41,-7.14,7.82,99.0
39363-2024,ZCTA 39363,39363,US,32.097188,-88.781868,110.9030997473667,WATCH,428,123,4.14,-18.54,4.41,800.0
43342-2024,ZCTA 43342,43342,US,40.471236,-83.18398,110.90144742034434,WATCH,1319,177,11.31,-15.31,2.42,950.0
26582-2024,ZCTA 26582,26582,US,39.528793,-80.380088,110.89492570652774,WATCH,1397,269,-2.72,-9.73,-4.78,765.0
29437-2024,ZCTA 29437,29437,US,33.1352,-80.417727,110.89121201753098,WATCH,773,88,-7.09,3.53,-4.29,634.0
84726-2024,ZCTA 84726,84726,US,37.753358,-111.580362,110.8884272437008,WATCH,257,106,-14.9,-17.19,-16.57,1656.0
24149-2024,ZCTA 24149,24149,US,37.018582,-80.433581,110.88831116155723,WATCH,1261,185,-1.79,-6.09,-2.74,643.0
30641-2024,ZCTA 30641,30641,US,33.769567,-83.56475,110.88726923558895,WATCH,662,57,5.92,-8.06,12.28,1130.0
76682-2024,ZCTA 76682,76682,US,31.45345,-96.913489,110.88696153836904,WATCH,1057,144,6.77,-12.2,2.27,1147.0
43540-2024,ZCTA 43540,43540,US,41.68871,-83.944492,110.88470547890715,WATCH,474,64,-1.04,-7.25,-0.71,1017.0
38034-2024,ZCTA 38034,38034,US,35.914103,-89.232081,110.88460411420004,WATCH,1052,203,-3.13,-9.38,-2.55,683.0
08759-2024,ZCTA 08759,8759,US,39.961826,-74.359828,110.88353160318171,WATCH,17333,2206,0.36,-6.92,-0.61,1268.0
27920-2024,ZCTA 27920,27920,US,35.253294,-75.538313,110.88106321760482,WATCH,415,145,-13.9,-6.45,-2.31,909.0
04093-2024,ZCTA 04093,4093,US,43.63626,-70.538842,110.87633983139045,WATCH,2754,677,4.4,-21.55,0.95,1613.0
87311-2024,ZCTA 87311,87311,US,35.606614,-108.500209,110.86420984730783,WATCH,1124,211,4.56,-13.52,2.4,843.0
66967-2024,ZCTA 66967,66967,US,39.819725,-98.794227,110.85881573610885,WATCH,680,144,2.1,-13.77,2.7,678.0
34228-2024,ZCTA 34228,34228,US,27.400457,-82.644175,110.85869228972366,WATCH,3953,269,1.18,1.51,0.71,3501.0
50040-2024,ZCTA 50040,50040,US,42.17363,-94.101233,110.84709251017941,WATCH,57,14,-8.06,-6.67,-13.0,556.0
48760-2024,ZCTA 48760,48760,US,43.317658,-83.252582,110.84696750358094,WATCH,479,49,-10.63,8.89,-6.5,1006.0
45634-2024,ZCTA 45634,45634,US,39.184362,-82.486496,110.84610488977627,WATCH,545,136,-0.18,-16.05,-6.55,686.0
06426-2024,ZCTA 06426,6426,US,41.351136,-72.397164,110.84159203123174,WATCH,1249,268,-4.44,-14.65,-3.28,1860.0
18656-2024,ZCTA 18656,18656,US,41.332543,-76.185438,110.83733825891981,WATCH,797,62,-2.8,5.08,-3.21,1010.0
68307-2024,ZCTA 68307,68307,US,40.792242,-96.148577,110.83685262073483,WATCH,127,14,-21.6,16.67,-20.11,725.0
70374-2024,ZCTA 70374,70374,US,29.604507,-90.501988,110.83445067932273,WATCH,2035,409,6.94,-19.49,-0.11,1025.0
54965-2024,ZCTA 54965,54965,US,44.167973,-89.043887,110.82823151669547,WATCH,542,24,5.86,0.0,4.33,733.0
28768-2024,ZCTA 28768,28768,US,35.325018,-82.707184,110.82452595013031,WATCH,2339,397,-0.97,-6.81,0.23,852.0
92067-2024,ZCTA 92067,92067,US,33.020908,-117.190346,110.81543418328089,WATCH,2663,172,-5.06,3.61,-0.31,3501.0
45339-2024,ZCTA 45339,45339,US,40.008963,-84.340718,110.8143347437945,WATCH,374,75,11.31,-23.47,3.04,630.0
55798-2024,ZCTA 55798,55798,US,46.723206,-92.967784,110.81231573249435,WATCH,216,29,4.35,0.0,1.57,675.0
62244-2024,ZCTA 62244,62244,US,38.195693,-90.198775,110.81202346808492,WATCH,271,81,-21.9,-2.41,-16.63,1098.0
28650-2024,ZCTA 28650,28650,US,35.571426,-81.15839,110.8105102222436,WATCH,4090,737,-1.49,-10.34,-2.71,782.0
91916-2024,ZCTA 91916,91916,US,32.911035,-116.632006,110.80044827995322,WATCH,474,131,5.1,-21.56,-8.32,3000.0
03046-2024,ZCTA 03046,3046,US,43.112473,-71.607479,110.79819052563491,WATCH,1135,59,1.07,1.72,2.75,1166.0
17925-2024,ZCTA 17925,17925,US,40.757876,-76.074956,110.79397365495477,WATCH,121,18,0.0,-5.26,-7.49,1194.0
69348-2024,ZCTA 69348,69348,US,42.331438,-103.207858,110.79243728682223,WATCH,408,107,0.49,-16.41,-5.41,863.0
16410-2024,ZCTA 16410,16410,US,41.922751,-80.308509,110.78810531179363,WATCH,614,56,-3.0,1.82,-1.46,1007.0
79345-2024,ZCTA 79345,79345,US,33.337542,-102.33135,110.77678353853322,WATCH,194,83,-1.52,-27.19,-8.91,746.0
29365-2024,ZCTA 29365,29365,US,34.981043,-82.171912,110.77505487558719,WATCH,4309,649,1.03,-12.18,-2.14,1226.0
03032-2024,ZCTA 03032,3032,US,42.993501,-71.363966,110.77257289291859,WATCH,1890,123,0.96,-2.38,0.75,1893.0
31781-2024,ZCTA 31781,31781,US,31.560566,-83.796317,110.77203817754926,WATCH,486,133,-0.41,-19.39,-1.45,1086.0
56757-2024,ZCTA 56757,56757,US,48.478088,-96.898134,110.76514987689524,WATCH,314,38,-0.32,-5.0,-3.63,1600.0
14897-2024,ZCTA 14897,14897,US,42.020695,-77.792636,110.76350568159768,WATCH,231,48,-7.23,-5.88,-4.65,619.0
24271-2024,ZCTA 24271,24271,US,36.748813,-82.417187,110.76120627586445,WATCH,947,186,3.16,-10.14,-4.53,722.0
37738-2024,ZCTA 37738,37738,US,35.671291,-83.476474,110.75944250894764,WATCH,1274,600,-4.07,-0.33,-1.33,1133.0
38579-2024,ZCTA 38579,38579,US,35.835867,-85.548177,110.75502435641282,WATCH,506,54,-8.5,3.85,-11.03,920.0
10541-2024,ZCTA 10541,10541,US,41.382046,-73.751818,110.75396318909121,WATCH,8005,1006,2.55,-12.06,-0.15,1888.0
79052-2024,ZCTA 79052,79052,US,34.358439,-101.764658,110.75010040725311,WATCH,329,87,12.29,-24.35,-0.37,815.0
03901-2024,ZCTA 03901,3901,US,43.29932,-70.842062,110.74984394114597,WATCH,2944,423,-3.03,-8.24,-5.64,1452.0
47725-2024,ZCTA 47725,47725,US,38.103258,-87.527001,110.74503600608809,WATCH,7617,222,2.34,2.3,2.06,1861.0
16914-2024,ZCTA 16914,16914,US,41.854233,-76.783676,110.74425186168672,WATCH,763,125,-0.52,-8.09,-0.99,1076.0
26143-2024,ZCTA 26143,26143,US,39.056366,-81.372736,110.73464552393443,WATCH,1148,216,-0.95,-7.3,1.04,573.0
78612-2024,ZCTA 78612,78612,US,30.093205,-97.490437,110.73254965134123,WATCH,4987,863,7.34,-19.94,3.13,1481.0
80747-2024,ZCTA 80747,80747,US,40.933839,-103.18087,110.72564070522552,WATCH,199,20,6.99,-9.09,7.21,836.0
96754-2024,ZCTA 96754,96754,US,22.188693,-159.403313,110.72493456941511,WATCH,1100,255,3.29,-18.27,-2.77,1646.0
62257-2024,ZCTA 62257,62257,US,38.284874,-89.728709,110.7195402484738,WATCH,711,167,7.4,-19.71,3.39,713.0
86331-2024,ZCTA 86331,86331,US,34.76009,-112.116991,110.7127295401072,WATCH,87,76,-26.89,-15.56,-16.62,957.0
54177-2024,ZCTA 54177,54177,US,45.366107,-87.913138,110.711244938938,WATCH,1241,204,5.53,-1.92,-1.28,746.0
14589-2024,ZCTA 14589,14589,US,43.239092,-77.169093,110.70517948456913,WATCH,2558,487,1.07,-13.35,-3.77,653.0
53108-2024,ZCTA 53108,53108,US,42.815148,-87.942986,110.70084289418332,WATCH,1276,103,-0.47,0.0,-0.14,1438.0
70356-2024,ZCTA 70356,70356,US,29.631566,-90.970879,110.69144328109671,WATCH,534,118,10.79,-25.32,8.15,693.0
56385-2024,ZCTA 56385,56385,US,45.68966,-95.21375,110.68570430638663,WATCH,359,47,-9.34,6.82,-2.3,967.0
74472-2024,ZCTA 74472,74472,US,35.250048,-95.259719,110.68365322865478,WATCH,209,40,5.03,-16.67,2.11,925.0
62233-2024,ZCTA 62233,62233,US,37.942252,-89.788551,110.68077752121911,WATCH,1942,485,-1.27,-15.94,-7.3,760.0
74454-2024,ZCTA 74454,74454,US,35.842528,-95.50907,110.6731771743834,WATCH,991,230,5.09,-19.3,-2.64,630.0
35175-2024,ZCTA 35175,35175,US,34.435679,-86.511374,110.67020331433575,WATCH,1729,273,-1.54,-7.77,-2.95,856.0
18302-2024,ZCTA 18302,18302,US,41.096574,-75.111116,110.66745455986356,WATCH,5728,745,7.07,-11.2,1.58,1520.0
60072-2024,ZCTA 60072,60072,US,42.406458,-88.306351,110.65490416502064,WATCH,313,19,3.64,0.0,3.3,1025.0
54840-2024,ZCTA 54840,54840,US,45.751262,-92.692383,110.64556091157777,WATCH,1554,267,3.81,-6.97,0.29,822.0
30273-2024,ZCTA 30273,30273,US,33.583798,-84.271027,110.64544930174371,WATCH,4723,1214,5.47,-26.11,-3.13,1695.0
97001-2024,ZCTA 97001,97001,US,44.990352,-120.60398,110.63654929493183,WATCH,53,7,12.77,-12.5,4.05,717.0
54156-2024,ZCTA 54156,54156,US,45.610359,-87.944169,110.63651463446897,WATCH,593,101,-1.0,4.12,-1.47,794.0
35466-2024,ZCTA 35466,35466,US,33.248527,-87.919484,110.62862354255506,WATCH,1477,294,-12.6,0.0,-6.21,621.0
13074-2024,ZCTA 13074,13074,US,43.310917,-76.549843,110.62713539171278,WATCH,1430,282,2.14,-16.81,-1.97,1212.0
50576-2024,ZCTA 50576,50576,US,42.802696,-95.17725,110.6236885515467,WATCH,110,26,-0.9,-13.33,2.91,1016.0
69366-2024,ZCTA 69366,69366,US,42.067934,-101.581195,110.62286318599209,WATCH,77,26,-4.94,-18.75,-5.07,1056.0
12589-2024,ZCTA 12589,12589,US,41.623791,-74.158771,110.62142515258269,WATCH,3766,1069,-10.72,-14.48,-9.27,1246.0
46164-2024,ZCTA 46164,46164,US,39.302574,-86.121576,110.62129592478561,WATCH,1588,62,-0.38,5.08,-0.72,881.0
50602-2024,ZCTA 50602,50602,US,42.741575,-92.805699,110.61960606462773,WATCH,441,127,-4.55,-17.53,-8.3,725.0
45886-2024,ZCTA 45886,45886,US,40.9969,-84.620781,110.61742796034046,WATCH,113,33,-15.04,-8.33,-10.7,692.0
18254-2024,ZCTA 18254,18254,US,40.915913,-75.965651,110.61536326952648,WATCH,198,43,-13.16,-4.44,-3.64,1449.0
01740-2024,ZCTA 01740,1740,US,42.439934,-71.601885,110.60490435357977,WATCH,1872,104,-0.85,1.96,0.05,1583.0
54940-2024,ZCTA 54940,54940,US,44.22037,-88.842561,110.60301931533253,WATCH,1648,208,3.39,-7.96,0.56,1026.0
41010-2024,ZCTA 41010,41010,US,38.499633,-84.608194,110.60110904337766,WATCH,1082,192,-4.08,-4.0,-6.94,883.0
55935-2024,ZCTA 55935,55935,US,43.747374,-92.127439,110.59471061187688,WATCH,367,63,6.07,-17.11,1.6,765.0
77984-2024,ZCTA 77984,77984,US,29.465685,-97.193893,110.59454541499458,WATCH,1745,172,8.72,-8.99,3.49,1346.0
54874-2024,ZCTA 54874,54874,US,46.571798,-91.938747,110.59104499961117,WATCH,1344,126,0.07,-1.56,0.18,953.0
28788-2024,ZCTA 28788,28788,US,35.35056,-83.22267,110.59088106885393,WATCH,68,15,17.24,-25.0,-5.88,1268.0
15829-2024,ZCTA 15829,15829,US,41.209546,-79.244037,110.58223727279918,WATCH,409,89,-4.44,-10.1,-2.88,843.0
78633-2024,ZCTA 78633,78633,US,30.738187,-97.754527,110.58196026319291,WATCH,13065,1180,0.57,-7.52,0.52,1998.0
30175-2024,ZCTA 30175,30175,US,34.534915,-84.526711,110.57965015486428,WATCH,2073,363,11.21,-19.51,4.16,954.0
55027-2024,ZCTA 55027,55027,US,44.406342,-92.609391,110.57956714727838,WATCH,837,113,-3.46,-5.04,-2.14,961.0
98580-2024,ZCTA 98580,98580,US,46.986627,-122.510337,110.56047246015399,WATCH,3959,516,1.59,-11.95,0.57,1683.0
32736-2024,ZCTA 32736,32736,US,28.916675,-81.489093,110.55775106783571,WATCH,3969,326,3.06,-4.4,2.77,1125.0
47016-2024,ZCTA 47016,47016,US,39.372219,-84.890262,110.55754386664125,WATCH,362,33,14.56,-15.38,11.27,763.0
93452-2024,ZCTA 93452,93452,US,35.746485,-121.223348,110.55738545182068,WATCH,44,84,-37.14,-18.45,-18.58,1311.0
68629-2024,ZCTA 68629,68629,US,41.707272,-97.131094,110.55735991037866,WATCH,424,63,0.71,-7.35,0.53,608.0
82637-2024,ZCTA 82637,82637,US,42.760002,-105.857058,110.5510922702381,WATCH,1327,292,0.99,-16.57,-1.74,862.0
39666-2024,ZCTA 39666,39666,US,31.287691,-90.494997,110.54869782486499,WATCH,2962,691,-9.39,-8.11,-4.77,812.0
12567-2024,ZCTA 12567,12567,US,41.985205,-73.653984,110.54719434153091,WATCH,930,177,6.65,-16.11,-3.49,1548.0
20685-2024,ZCTA 20685,20685,US,38.434379,-76.528681,110.54562414616181,WATCH,2269,125,1.89,-3.1,7.3,1906.0
49053-2024,ZCTA 49053,49053,US,42.286125,-85.411396,110.5442295498096,WATCH,2630,296,12.3,-14.7,7.16,918.0
50830-2024,ZCTA 50830,50830,US,41.022578,-94.190473,110.54387352095567,WATCH,534,128,-4.47,-15.79,-1.08,656.0
60103-2024,ZCTA 60103,60103,US,41.976545,-88.205689,110.54248982276664,WATCH,12849,1543,-0.9,-8.97,-1.75,1877.0
78023-2024,ZCTA 78023,78023,US,29.621586,-98.756372,110.53839884783176,WATCH,8508,1039,-1.09,-8.3,-2.46,1685.0
49807-2024,ZCTA 49807,49807,US,45.699232,-87.293231,110.53356968545236,WATCH,1135,116,-2.16,0.87,-1.84,936.0
75167-2024,ZCTA 75167,75167,US,32.360829,-96.915523,110.53268834539281,WATCH,3918,397,3.32,-10.59,1.84,1936.0
35741-2024,ZCTA 35741,35741,US,34.729593,-86.463305,110.52957233757043,WATCH,1609,288,4.89,-19.78,0.78,1356.0
86046-2024,ZCTA 86046,86046,US,35.436907,-112.176239,110.52697676946255,WATCH,2279,439,6.2,-15.58,0.14,1204.0
08260-2024,ZCTA 08260,8260,US,38.998347,-74.843302,110.52601909178746,WATCH,4886,2215,9.8,-11.44,-0.05,1072.0
78063-2024,ZCTA 78063,78063,US,29.689692,-98.911216,110.5233500304087,WATCH,3813,318,1.3,-1.24,1.96,1044.0
01050-2024,ZCTA 01050,1050,US,42.291259,-72.874803,110.52318057973336,WATCH,831,133,-5.35,-5.67,-2.92,1326.0
17518-2024,ZCTA 17518,17518,US,39.80893,-76.253014,110.52276957938209,WATCH,331,98,11.07,-31.94,3.09,727.0
97452-2024,ZCTA 97452,97452,US,43.874112,-122.750081,110.51530949604263,WATCH,555,94,-0.36,-12.15,-1.55,1179.0
